Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 512, 14, 14], float32[1, 512, 14, 14]",1,"opencl0",122.989,"3ebbf1e0ac63ab24","tvmgen_default_fused_nn_relu_4",0.00317275,,,,
"float32[1, 512, 14, 14], float32[1, 512, 7, 7]",1,"opencl0",79.286,"87a86a9ad44973a5","tvmgen_default_fused_nn_max_pool2d_4",0.00204535,,,"NCHW",""
"float32[1, 512, 7, 7], float32[1, 512, 7, 7]",1,"opencl0",40.945,"e1e4a3e4139cb89a","tvmgen_default_fused_nn_avg_pool2d",0.00105626,,,"NCHW",""
"float32[1, 512, 7, 7], float32[1, 25088]",1,"opencl0",0,"09bd02bb717a7c68","__nop",0,,,,
"float32[1, 25088], float32[4096, 25088], float32[1, 4096]",1,"opencl0",2.19031e+06,"032fc0d6fe9323d0","tvmgen_default_fused_nn_dense",56.5035,,,,
"float32[1, 4096], float32[4096], float32[1, 4096]",1,"opencl0",8.254,"53e9bd0835ae2e21","tvmgen_default_fused_add",0.000212929,,,,
"float32[1, 4096], float32[1, 4096]",1,"opencl0",5.666,"dcf458679b2083c9","tvmgen_default_fused_nn_relu_5",0.000146166,,,,
"float32[1, 4096], float32[4096, 4096], float32[1, 4096]",1,"opencl0",123303,"758238b671313694","tvmgen_default_fused_nn_dense_1",3.18086,,,,
"float32[1, 4096], float32[4096], float32[1, 4096]",1,"opencl0",8.052,"53e9bd0835ae2e21","tvmgen_default_fused_add",0.000207718,,,,
"float32[1, 4096], float32[1, 4096]",1,"opencl0",5.819,"dcf458679b2083c9","tvmgen_default_fused_nn_relu_5",0.000150113,,,,
"float32[1, 4096], float32[1000, 4096], float32[1, 1000]",1,"opencl0",6176.21,"8a835404ccb3a9f1","tvmgen_default_fused_nn_dense_2",0.159328,,,,
"float32[1, 1000], float32[1000], float32[1, 1000]",1,"opencl0",4.288,"cdf93cc9b3c4974f","tvmgen_default_fused_add_1",0.000110618,,,,
